252807,523,1.0
804129,523,1.0
45641,523,1.0
1083591,523,1.0
692563,523,1.0
160257,523,1.0
205093,523,1.0
577661,523,1.0
228036,523,1.0
203097,523,1.0
164304,523,1.0
153284,523,1.0
230466,523,1.0
666872,523,1.0
484125,523,1.0
274803,523,1.0
144,525,1.0
24546,526,1.0
759381,526,1.0
54,527,1.0
20897,527,1.0
88,529,1.0
745683,529,1.0
110,530,1.0
144,531,1.0
110,532,1.0
206,535,1.0
785894,538,1.0
663906,538,1.0
88,538,1.0
206,539,1.0
144,541,1.0
206,545,1.0
144,548,1.0
206,549,1.0
727250,550,1.0
88,550,1.0
144,552,1.0
206,553,1.0
1742625,556,1.0
206,556,1.0
144,557,1.0
206,558,1.0
206,560,1.0
118,561,1.0
118,562,1.0
203,565,1.0
203,566,1.0
691910,570,1.0
166635,570,1.0
118,573,1.0
46,574,1.0
46,576,1.0
118,578,1.0
15219,579,1.0
46,579,1.0
15219,581,1.0
46,581,1.0
118,583,1.0
203097,586,1.0
118,586,1.0
770448,588,1.0
118,588,1.0
370636,588,1.0
118,591,1.0
630746,592,1.0
118,593,1.0
168,604,1.0
62,619,1.0
10617,620,1.0
115382,620,1.0
205093,620,1.0
224986,620,1.0
62,624,1.0
266449,627,1.0
1910744,628,1.0
179040,628,1.0
179040,629,1.0
175286,629,1.0
266449,629,1.0
577821,630,1.0
711699,630,1.0
142184,630,1.0
217014,630,1.0
157023,630,1.0
16644,631,1.0
213801,631,1.0
144,634,1.0
19092,663,1.0
14984,663,1.0
196681,663,1.0
16644,663,1.0
370636,666,1.0
691910,666,1.0
1168559,666,1.0
147799,669,1.0
206549,669,1.0
24050,669,1.0
440714,669,1.0
16644,669,1.0
232799,669,1.0
297939,669,1.0
1257963,669,1.0
150585,669,1.0
372537,669,1.0
1463881,669,1.0
788880,669,1.0
313988,669,1.0
17233,670,1.0
1387,670,1.0
144701,672,1.0
2059,672,1.0
1387,672,1.0
115,673,1.0
16250,673,1.0
231992,678,1.0
1915,679,1.0
151,679,1.0
151,682,1.0
115,684,1.0
975596,684,1.0
115,686,1.0
975596,686,1.0
10083,687,1.0
151,688,1.0
115,689,1.0
975596,689,1.0
151,690,1.0
144,691,1.0
255652,694,1.0
16690,694,1.0
176209,694,1.0
215742,694,1.0
192039,694,1.0
231126,694,1.0
259358,694,1.0
235197,694,1.0
202820,694,1.0
229959,694,1.0
274772,694,1.0
212013,694,1.0
253215,694,1.0
170642,694,1.0
267008,694,1.0
215336,694,1.0
178448,694,1.0
166635,694,1.0
273485,694,1.0
215249,694,1.0
12670,694,1.0
151,697,1.0
718721,698,1.0
205093,698,1.0
150697,698,1.0
452687,698,1.0
206729,698,1.0
193596,699,1.0
202900,699,1.0
326287,699,1.0
183644,699,1.0
332651,699,1.0
1387,703,1.0
2059,703,1.0
11860,703,1.0
49,706,1.0
204886,709,1.0
49,711,1.0
145034,713,1.0
15296,713,1.0
16644,713,1.0
15792,713,1.0
18617,713,1.0
22360,713,1.0
24274,713,1.0
10617,713,1.0
180497,713,1.0
188045,713,1.0
148205,713,1.0
1636989,713,1.0
150697,713,1.0
165917,715,1.0
148205,715,1.0
6541,715,1.0
12868,715,1.0
174847,715,1.0
698265,715,1.0
155089,715,1.0
262514,715,1.0
2059,715,1.0
232693,715,1.0
1250173,717,1.0
1098615,717,1.0
157500,717,1.0
49,718,1.0
49,723,1.0
10617,723,1.0
266311,725,1.0
237304,729,1.0
49,729,1.0
49,731,1.0
664449,733,1.0
234192,733,1.0
190072,733,1.0
150,735,1.0
497893,740,1.0
755508,740,1.0
1092928,740,1.0
1117647,740,1.0
184870,740,1.0
47,741,1.0
150,742,1.0
162,743,1.0
150,744,1.0
150,745,1.0
150,746,1.0
186,747,1.0
186,748,1.0
433075,748,1.0
186,749,1.0
186,750,1.0
186,751,1.0
186,752,1.0
150,753,1.0
144,754,1.0
144,755,1.0
216,756,1.0
175104,756,1.0
150,757,1.0
166,760,1.0
166,761,1.0
175206,762,1.0
166,762,1.0
166,763,1.0
166,764,1.0
166,766,1.0
151,767,1.0
151,768,1.0
47,769,1.0
224567,770,1.0
166,770,1.0
151,771,1.0
166,773,1.0
1607506,774,1.0
166,774,1.0
166,775,1.0
151,777,1.0
216,779,1.0
184,781,1.0
468281,781,1.0
151,784,1.0
262514,785,1.0
173729,786,1.0
2059,787,1.0
10501,787,1.0
930,787,1.0
560263,788,1.0
21875,789,1.0
699161,789,1.0
2059,790,1.0
6233,795,1.0
166635,795,1.0
11551,796,1.0
1428581,797,1.0
10498,798,1.0
162807,800,1.0
5295,800,1.0
237411,801,1.0
232799,801,1.0
10498,802,1.0
1590626,804,1.0
15299,805,1.0
151,806,1.0
151,807,1.0
151,810,1.0
151,814,1.0
151,816,1.0
594573,824,1.0
468281,828,1.0
184,828,1.0
1420625,836,1.0
185,836,1.0
185,838,1.0
1420625,840,1.0
185,840,1.0
47,841,1.0
3,842,1.0
185,844,1.0
185,846,1.0
3,847,1.0
1208263,847,1.0
185,848,1.0
185,849,1.0
190072,850,1.0
350046,850,1.0
3,850,1.0
3,852,1.0
3,857,1.0
198,858,1.0
162,859,1.0
3,860,1.0
304609,861,1.0
3,861,1.0
175,866,1.0
198,869,1.0
203,871,1.0
350046,872,1.0
175,872,1.0
162,873,1.0
3,874,1.0
198,875,1.0
185,876,1.0
175,879,1.0
175,880,1.0
175,882,1.0
162,883,1.0
183,884,1.0
183,885,1.0
226252,885,1.0
171,887,1.0
162,888,1.0
171,889,1.0
171,890,1.0
171,892,1.0
1822219,892,1.0
198,893,1.0
171,894,1.0
198,896,1.0
198,903,1.0
183,906,1.0
198,907,1.0
198,915,1.0
664449,915,1.0
198,919,1.0
168,931,1.0
168,932,1.0
168,933,1.0
168,935,1.0
168,936,1.0
168,937,1.0
154,939,1.0
198,940,1.0
198,941,1.0
292547,942,1.0
198,942,1.0
198,943,1.0
149417,943,1.0
198,944,1.0
149417,944,1.0
175206,957,1.0
1293594,968,1.0
163542,968,1.0
162,979,1.0
162,980,1.0
162,982,1.0
171,984,1.0
171,985,1.0
171,986,1.0
171,987,1.0
171,989,1.0
872945,991,1.0
184,994,1.0
184,995,1.0
184,997,1.0
184,1000,1.0
184,1001,1.0
608720,1001,1.0
184,1004,1.0
184,1005,1.0
262514,1005,1.0
185,1006,1.0
183,1007,1.0
152739,1007,1.0
185,1008,1.0
185,1009,1.0
183,1010,1.0
162,1015,1.0
157,1016,1.0
157,1017,1.0
157,1018,1.0
157,1019,1.0
154,1021,1.0
157,1022,1.0
171,1039,1.0
961657,1043,1.0
108,1043,1.0
149560,1043,1.0
108,1044,1.0
108,1045,1.0
46,1046,1.0
46,1047,1.0
150,1064,1.0
108,1078,1.0
878883,1086,1.0
108,1086,1.0
108,1087,1.0
108,1088,1.0
108,1089,1.0
532481,1089,1.0
370636,1089,1.0
52,1092,1.0
52,1093,1.0
52,1094,1.0
1762316,1095,1.0
52,1095,1.0
108,1097,1.0
52,1098,1.0
108,1099,1.0
108,1101,1.0
203,1102,1.0
160257,1102,1.0
160257,1103,1.0
50,1103,1.0
50,1104,1.0
171,1105,1.0
171,1106,1.0
171,1107,1.0
154,1108,1.0
171,1110,1.0
52,1118,1.0
231765,1120,1.0
49,1121,1.0
49,1122,1.0
642720,1148,1.0
157880,1148,1.0
450196,1148,1.0
16526,1148,1.0
552454,1148,1.0
533174,1148,1.0
61969,1148,1.0
613755,1148,1.0
570158,1151,1.0
16965,1154,1.0
315115,1154,1.0
5231,1154,1.0
682079,1157,1.0
1201901,1157,1.0
364671,1162,1.0
718259,1162,1.0
1050502,1162,1.0
237748,1162,1.0
551564,1162,1.0
372537,1162,1.0
447161,1162,1.0
454476,1162,1.0
8117,1164,1.0
18617,1165,1.0
1348496,1165,1.0
170492,1165,1.0
11500,1165,1.0
340320,1165,1.0
20565,1171,1.0
12144,1172,1.0
1387,1174,1.0
292476,1174,1.0
20565,1184,1.0
238460,1184,1.0
30613,1184,1.0
245530,1184,1.0
710560,1187,1.0
352010,1187,1.0
148069,1187,1.0
577911,1187,1.0
607388,1190,1.0
639997,1190,1.0
7567,1190,1.0
642720,1190,1.0
170492,1190,1.0
15851,1190,1.0
636499,1190,1.0
441877,1190,1.0
573526,1190,1.0
814975,1190,1.0
660504,1190,1.0
1313140,1192,1.0
418919,1194,1.0
613755,1194,1.0
596560,1197,1.0
260487,1197,1.0
1015097,1197,1.0
14373,1198,1.0
208763,1198,1.0
1896421,1201,1.0
184447,1219,1.0
325028,1219,1.0
49,1222,1.0
733478,1236,1.0
11495,1236,1.0
682142,1244,1.0
24546,1244,1.0
1680160,1250,1.0
10617,1250,1.0
375504,1250,1.0
16547,1250,1.0
208192,1255,1.0
148464,1255,1.0
643865,1255,1.0
364587,1255,1.0
39489,1255,1.0
650054,1255,1.0
80532,1257,1.0
815449,1257,1.0
722220,1257,1.0
762517,1257,1.0
636499,1257,1.0
9320,1257,1.0
193446,1257,1.0
1123487,1257,1.0
446380,1258,1.0
579056,1258,1.0
17124,1258,1.0
197029,1258,1.0
639929,1258,1.0
276602,1258,1.0
382518,1258,1.0
138992,1258,1.0
367,1268,1.0
184056,1280,1.0
195109,1287,1.0
493649,1287,1.0
21678,1315,1.0
24297,1323,1.0
149560,1334,1.0
237748,1334,1.0
185074,1334,1.0
184354,1348,1.0
12670,1348,1.0
149332,1351,1.0
18460,1351,1.0
262514,1360,1.0
203097,1360,1.0
7567,1360,1.0
249252,1361,1.0
206466,1361,1.0
304609,4035,1.0
424911,4035,1.0
267998,4035,1.0
550101,4035,1.0
166635,4035,1.0
267825,4035,1.0
752679,4047,1.0
923449,4047,1.0
179827,4048,1.0
6509,4054,1.0
282700,4055,1.0
516491,4055,1.0
205469,4059,1.0
306285,4059,1.0
16547,4059,1.0
46105,4068,1.0
363819,4068,1.0
971799,4068,1.0
166635,4068,1.0
16547,4069,1.0
785894,4069,1.0
476212,4069,1.0
492794,4069,1.0
830904,4069,1.0
439730,4069,1.0
793676,4069,1.0
169124,4069,1.0
781904,4069,1.0
682680,4069,1.0
947367,4069,1.0
1114811,4069,1.0
533174,4069,1.0
259283,4069,1.0
674450,4069,1.0
363819,4069,1.0
134575,4069,1.0
147309,4075,1.0
347716,4079,1.0
2059,4091,1.0
10543,4101,1.0
1735191,4108,1.0
185308,4108,1.0
80095,4108,1.0
472327,4137,1.0
785239,4137,1.0
208252,4156,1.0
205093,4156,1.0
440976,4166,1.0
571544,4166,1.0
164524,4166,1.0
682142,4166,1.0
666872,4189,1.0
202660,4189,1.0
363819,4189,1.0
568845,4189,1.0
307113,4189,1.0
267369,4190,1.0
11495,4191,1.0
386260,4195,1.0
314979,4195,1.0
200246,4195,1.0
281046,4195,1.0
197373,4195,1.0
247866,4195,1.0
1993481,4197,1.0
466419,4197,1.0
1949049,4197,1.0
119433,4198,1.0
180546,4198,1.0
1649375,4244,1.0
112589,4249,1.0
718463,4254,1.0
327388,4254,1.0
666872,4254,1.0
602335,4254,1.0
618671,4254,1.0
778564,4254,1.0
141868,4254,1.0
1044872,4255,1.0
131307,4255,1.0
666872,4255,1.0
285337,4270,1.0
205311,4270,1.0
269149,4270,1.0
449,4270,1.0
1661,4270,1.0
245530,4270,1.0
253215,4270,1.0
183644,4285,1.0
981788,4285,1.0
217014,4285,1.0
896409,4285,1.0
903749,4285,1.0
991,4285,1.0
365728,4285,1.0
1415460,4285,1.0
209016,4285,1.0
782967,4285,1.0
1072958,4285,1.0
574542,4286,1.0
12144,4298,1.0
23452,4298,1.0
145769,4298,1.0
1763,4332,1.0
497388,4339,1.0
162807,4340,1.0
692876,4340,1.0
22013,4340,1.0
175206,4340,1.0
183840,4340,1.0
379,4350,1.0
247866,4351,1.0
293564,4357,1.0
10083,4370,1.0
420211,4371,1.0
131307,4372,1.0
258303,4372,1.0
465126,4375,1.0
123349,4375,1.0
692876,4375,1.0
718721,4377,1.0
12519,4377,1.0
597988,4377,1.0
143332,4377,1.0
322943,4377,1.0
28202,4377,1.0
257192,4379,1.0
232693,4379,1.0
13787,4380,1.0
789524,4382,1.0
170251,4382,1.0
170411,4384,1.0
219046,4385,1.0
1763,4385,1.0
182647,4385,1.0
155332,4385,1.0
22607,4385,1.0
211177,4385,1.0
177447,4385,1.0
202900,4394,1.0
17955,4394,1.0
1190434,4394,1.0
164225,4394,1.0
786247,4398,1.0
916967,4404,1.0
229193,4404,1.0
40140,4440,1.0
432252,4440,1.0
446380,4447,1.0
366421,4447,1.0
311600,4447,1.0
20704,4447,1.0
602335,4447,1.0
844008,4449,1.0
869607,4449,1.0
843164,4449,1.0
191160,4449,1.0
862755,4449,1.0
497679,4449,1.0
249541,4449,1.0
402475,4449,1.0
880503,4449,1.0
441877,4449,1.0
1295567,4449,1.0
10617,4449,1.0
170251,4449,1.0
234934,4449,1.0
245530,4449,1.0
123349,4449,1.0
350402,4449,1.0
510380,4449,1.0
609473,4449,1.0
179871,4449,1.0
287205,4449,1.0
626702,4449,1.0
205093,4449,1.0
901893,4449,1.0
376253,4449,1.0
815449,4449,1.0
61969,4450,1.0
613798,4451,1.0
844008,4451,1.0
131307,4451,1.0
641635,4451,1.0
298163,4452,1.0
748155,4452,1.0
451979,4452,1.0
193446,4452,1.0
190072,4455,1.0
758825,4455,1.0
225839,4455,1.0
492350,4455,1.0
459269,4455,1.0
602335,4458,1.0
1044872,4458,1.0
181936,4458,1.0
382518,4458,1.0
1073806,4458,1.0
433824,4458,1.0
217014,4458,1.0
16547,4487,1.0
41,4487,1.0
10508,4487,1.0
1454001,4497,1.0
1046451,4497,1.0
283782,4499,1.0
145944,4499,1.0
952417,4499,1.0
185308,4500,1.0
930,4501,1.0
868986,4528,1.0
574542,4529,1.0
481972,4529,1.0
560263,4547,1.0
439445,4548,1.0
1005104,4549,1.0
795434,4553,1.0
1057733,4553,1.0
460493,4553,1.0
55850,4554,1.0
795835,4555,1.0
230341,4555,1.0
699567,4555,1.0
212060,4555,1.0
240638,4555,1.0
857350,4555,1.0
130877,4555,1.0
665540,4555,1.0
1693,4560,1.0
753228,4560,1.0
230341,4560,1.0
953948,4561,1.0
885177,4561,1.0
1683,4562,1.0
165917,4562,1.0
343451,4564,1.0
758400,4565,1.0
708823,4565,1.0
680879,4565,1.0
1403,4566,1.0
815449,4567,1.0
790,4569,1.0
15334,4569,1.0
15219,4569,1.0
620136,4569,1.0
808106,4571,1.0
168371,4572,1.0
790,4574,1.0
23273,4574,1.0
20897,4574,1.0
673213,4575,1.0
155822,4580,1.0
193871,4583,1.0
146846,4583,1.0
175575,4583,1.0
193310,4583,1.0
346631,4586,1.0
329966,4586,1.0
149417,4587,1.0
188714,4587,1.0
145769,4588,1.0
19092,4588,1.0
1763,4588,1.0
418,4591,1.0
1763,4592,1.0
152426,4592,1.0
465513,4593,1.0
718259,4597,1.0
531297,4597,1.0
334476,4597,1.0
162807,4599,1.0
305835,4601,1.0
218060,4601,1.0
164148,4601,1.0
157023,4602,1.0
187076,4602,1.0
1387,4603,1.0
145890,4603,1.0
495134,4604,1.0
1763,4608,1.0
201761,4608,1.0
146510,4609,1.0
597125,4610,1.0
697930,4610,1.0
257192,4610,1.0
205093,4610,1.0
10182,4613,1.0
1763,4613,1.0
22068,4613,1.0
174171,4613,1.0
10508,4613,1.0
448337,4613,1.0
267998,4613,1.0
182647,4613,1.0
168371,4614,1.0
196245,4614,1.0
187076,4614,1.0
10409,4614,1.0
12393,4617,1.0
21900,4617,1.0
477046,4617,1.0
22119,4617,1.0
140562,4617,1.0
10083,4618,1.0
1763,4620,1.0
205093,4620,1.0
190072,4621,1.0
143217,4624,1.0
1014144,4624,1.0
1763,4625,1.0
151302,4626,1.0
697930,4626,1.0
295995,4626,1.0
1763,4627,1.0
159125,4627,1.0
724454,4627,1.0
373200,4627,1.0
229959,4627,1.0
224986,4629,1.0
149417,4644,1.0
9219,4644,1.0
145436,4645,1.0
814975,4645,1.0
162807,4645,1.0
149417,4645,1.0
154470,4645,1.0
145034,4648,1.0
5295,4648,1.0
162807,4648,1.0
229246,4648,1.0
13787,4648,1.0
429514,4656,1.0
553609,4656,1.0
184474,4659,1.0
205093,4659,1.0
145034,4659,1.0
183644,4659,1.0
461894,4659,1.0
10617,4665,1.0
331526,4665,1.0
461273,4665,1.0
193596,4665,1.0
389977,4667,1.0
198136,4667,1.0
496082,4667,1.0
397423,4667,1.0
148205,4668,1.0
151594,4668,1.0
10617,4669,1.0
214486,4671,1.0
210696,4672,1.0
15550,4672,1.0
1821014,4672,1.0
304140,4672,1.0
663498,4672,1.0
10617,4678,1.0
175206,4678,1.0
711699,4679,1.0
162807,4680,1.0
157023,4680,1.0
8117,4703,1.0
143232,4710,1.0
389977,4712,1.0
188263,4712,1.0
123349,4712,1.0
175316,4712,1.0
18617,4712,1.0
17124,4712,1.0
156405,4712,1.0
202900,4712,1.0
229842,4712,1.0
395372,4712,1.0
2059,4712,1.0
63,4721,1.0
1218811,4722,1.0
228394,4723,1.0
372537,4723,1.0
217668,4723,1.0
191455,4723,1.0
769103,4723,1.0
173729,4723,1.0
160257,4729,1.0
143274,4729,1.0
219760,4729,1.0
11397,4730,1.0
243126,4730,1.0
10508,4730,1.0
187076,4730,1.0
265065,4730,1.0
15407,4730,1.0
187076,4764,1.0
356075,4765,1.0
707213,4765,1.0
10617,4765,1.0
688079,4765,1.0
996977,4765,1.0
1736126,4765,1.0
15746,4765,1.0
147854,4766,1.0
237748,4766,1.0
697930,4775,1.0
363249,4779,1.0
166635,4779,1.0
1388177,4779,1.0
15334,4779,1.0
23581,4779,1.0
151148,4779,1.0
623787,4779,1.0
838726,4779,1.0
149332,4789,1.0
1513186,4789,1.0
1567456,4789,1.0
1763,4790,1.0
145403,4790,1.0
8117,4798,1.0
6012,4800,1.0
15219,4800,1.0
14119,4814,1.0
717822,4819,1.0
14984,4819,1.0
143565,4819,1.0
220054,4819,1.0
253215,4822,1.0
170788,4822,1.0
229959,4822,1.0
17124,4822,1.0
988505,4822,1.0
224567,4824,1.0
199349,4825,1.0
14984,4825,1.0
422318,4825,1.0
151148,4825,1.0
199349,4827,1.0
740881,4827,1.0
676032,4827,1.0
280040,4827,1.0
10135,4828,1.0
930,4828,1.0
19879,4828,1.0
1763,4828,1.0
1387,4828,1.0
19092,4848,1.0
174938,4848,1.0
17631,4848,1.0
220188,4848,1.0
176502,4848,1.0
149239,4848,1.0
14959,4852,1.0
14051,4858,1.0
159852,4860,1.0
239523,4860,1.0
991,4861,1.0
21285,4861,1.0
180214,4865,1.0
188247,4866,1.0
7137,4866,1.0
157298,4867,1.0
164524,4867,1.0
163542,4867,1.0
16547,4873,1.0
16130,4873,1.0
149417,4876,1.0
290640,4878,1.0
2059,4878,1.0
231584,4880,1.0
96572,4880,1.0
145629,4950,1.0
1219906,4951,1.0
772393,4951,1.0
268913,4953,1.0
1598494,4953,1.0
1566447,4954,1.0
143384,4954,1.0
106439,4954,1.0
347968,4954,1.0
14373,4957,1.0
379060,4957,1.0
2059,4957,1.0
364671,4960,1.0
10617,4960,1.0
232693,4981,1.0
1387,4981,1.0
1426018,4981,1.0
911169,4990,1.0
198111,4990,1.0
398440,4991,1.0
264838,4991,1.0
